id_sensor,tipo_sensor,equipamento,estufa,valor,data_hora,qualidade,hora_do_dia,dia_semana,is_dia
6,Temperatura,3,Estufa 3,29.76,2025-09-05 00:08:03.242352,Alerta,0,Friday,False
6,Temperatura,3,Estufa 3,20.25,2025-09-05 00:38:03.242352,Normal,0,Friday,False
6,Temperatura,3,Estufa 3,23.91,2025-09-05 01:08:03.242352,Normal,1,Friday,False
6,Temperatura,3,Estufa 3,17.74,2025-09-05 01:38:03.242352,Alerta,1,Friday,False
6,Temperatura,3,Estufa 3,32.93,2025-09-05 02:08:03.242352,Critico,2,Friday,False
6,Temperatura,3,Estufa 3,30.58,2025-09-05 02:38:03.242352,Alerta,2,Friday,False
6,Temperatura,3,Estufa 3,20.72,2025-09-05 03:08:03.242352,Normal,3,Friday,False
6,Temperatura,3,Estufa 3,22.6,2025-09-05 03:38:03.242352,Normal,3,Friday,False
6,Temperatura,3,Estufa 3,27.46,2025-09-05 04:08:03.242352,Normal,4,Friday,False
6,Temperatura,3,Estufa 3,30.84,2025-09-05 04:38:03.242352,Alerta,4,Friday,False
6,Temperatura,3,Estufa 3,17.38,2025-09-05 05:08:03.242352,Alerta,5,Friday,False
6,Temperatura,3,Estufa 3,25.03,2025-09-05 05:38:03.242352,Normal,5,Friday,False
6,Temperatura,3,Estufa 3,28.13,2025-09-05 06:08:03.242352,Alerta,6,Friday,True
6,Temperatura,3,Estufa 3,28.76,2025-09-05 06:38:03.242352,Alerta,6,Friday,True
6,Temperatura,3,Estufa 3,22.66,2025-09-05 07:08:03.242352,Normal,7,Friday,True
6,Temperatura,3,Estufa 3,17.36,2025-09-05 07:38:03.242352,Alerta,7,Friday,True
6,Temperatura,3,Estufa 3,29.08,2025-09-05 08:08:03.242352,Alerta,8,Friday,True
6,Temperatura,3,Estufa 3,33.09,2025-09-05 08:38:03.242352,Critico,8,Friday,True
6,Temperatura,3,Estufa 3,26.31,2025-09-05 09:08:03.242352,Normal,9,Friday,True
6,Temperatura,3,Estufa 3,36.28,2025-09-05 09:38:03.242352,Critico,9,Friday,True
6,Temperatura,3,Estufa 3,23.44,2025-09-05 10:08:03.242352,Normal,10,Friday,True
6,Temperatura,3,Estufa 3,33.93,2025-09-05 10:38:03.242352,Critico,10,Friday,True
6,Temperatura,3,Estufa 3,27.26,2025-09-05 11:08:03.242352,Normal,11,Friday,True
6,Temperatura,3,Estufa 3,27.17,2025-09-05 11:38:03.242352,Normal,11,Friday,True
6,Temperatura,3,Estufa 3,32.28,2025-09-05 12:08:03.242352,Critico,12,Friday,True
6,Temperatura,3,Estufa 3,23.01,2025-09-05 12:38:03.242352,Normal,12,Friday,True
6,Temperatura,3,Estufa 3,35.87,2025-09-05 13:08:03.242352,Critico,13,Friday,True
6,Temperatura,3,Estufa 3,39.46,2025-09-05 13:38:03.242352,Critico,13,Friday,True
6,Temperatura,3,Estufa 3,27.43,2025-09-05 14:08:03.242352,Normal,14,Friday,True
6,Temperatura,3,Estufa 3,35.16,2025-09-05 14:38:03.242352,Critico,14,Friday,True
6,Temperatura,3,Estufa 3,21.32,2025-09-05 15:08:03.242352,Normal,15,Friday,True
6,Temperatura,3,Estufa 3,34.11,2025-09-05 15:38:03.242352,Critico,15,Friday,True
6,Temperatura,3,Estufa 3,33.95,2025-09-05 16:08:03.242352,Critico,16,Friday,True
6,Temperatura,3,Estufa 3,32.84,2025-09-05 16:38:03.242352,Critico,16,Friday,True
6,Temperatura,3,Estufa 3,14.77,2025-09-05 17:08:03.242352,Critico,17,Friday,True
6,Temperatura,3,Estufa 3,10.0,2025-09-05 17:38:03.242352,Critico,17,Friday,True
6,Temperatura,3,Estufa 3,23.81,2025-09-05 18:08:03.242352,Normal,18,Friday,True
6,Temperatura,3,Estufa 3,23.91,2025-09-05 18:38:03.242352,Normal,18,Friday,True
6,Temperatura,3,Estufa 3,15.77,2025-09-05 19:08:03.242352,Alerta,19,Friday,False
6,Temperatura,3,Estufa 3,14.39,2025-09-05 19:38:03.242352,Critico,19,Friday,False
6,Temperatura,3,Estufa 3,18.57,2025-09-05 20:08:03.242352,Normal,20,Friday,False
6,Temperatura,3,Estufa 3,18.13,2025-09-05 20:38:03.242352,Normal,20,Friday,False
6,Temperatura,3,Estufa 3,16.96,2025-09-05 21:08:03.242352,Alerta,21,Friday,False
6,Temperatura,3,Estufa 3,18.68,2025-09-05 21:38:03.242352,Normal,21,Friday,False
6,Temperatura,3,Estufa 3,11.27,2025-09-05 22:08:03.242352,Critico,22,Friday,False
6,Temperatura,3,Estufa 3,18.95,2025-09-05 22:38:03.242352,Normal,22,Friday,False
6,Temperatura,3,Estufa 3,19.68,2025-09-05 23:08:03.242352,Normal,23,Friday,False
6,Temperatura,3,Estufa 3,19.97,2025-09-05 23:38:03.242352,Normal,23,Friday,False
6,Temperatura,3,Estufa 3,23.95,2025-09-06 00:08:03.242352,Normal,0,Saturday,False
6,Temperatura,3,Estufa 3,24.54,2025-09-06 00:38:03.242352,Normal,0,Saturday,False
6,Temperatura,3,Estufa 3,10.0,2025-09-06 01:08:03.242352,Critico,1,Saturday,False
6,Temperatura,3,Estufa 3,27.36,2025-09-06 01:38:03.242352,Normal,1,Saturday,False
6,Temperatura,3,Estufa 3,29.44,2025-09-06 02:08:03.242352,Alerta,2,Saturday,False
6,Temperatura,3,Estufa 3,17.0,2025-09-06 02:38:03.242352,Alerta,2,Saturday,False
6,Temperatura,3,Estufa 3,25.3,2025-09-06 03:08:03.242352,Normal,3,Saturday,False
6,Temperatura,3,Estufa 3,20.0,2025-09-06 03:38:03.242352,Normal,3,Saturday,False
6,Temperatura,3,Estufa 3,18.47,2025-09-06 04:08:03.242352,Normal,4,Saturday,False
6,Temperatura,3,Estufa 3,23.37,2025-09-06 04:38:03.242352,Normal,4,Saturday,False
6,Temperatura,3,Estufa 3,12.52,2025-09-06 05:08:03.242352,Critico,5,Saturday,False
6,Temperatura,3,Estufa 3,16.66,2025-09-06 05:38:03.242352,Alerta,5,Saturday,False
6,Temperatura,3,Estufa 3,38.49,2025-09-06 06:08:03.242352,Critico,6,Saturday,True
6,Temperatura,3,Estufa 3,23.68,2025-09-06 06:38:03.242352,Normal,6,Saturday,True
6,Temperatura,3,Estufa 3,36.71,2025-09-06 07:08:03.242352,Critico,7,Saturday,True
6,Temperatura,3,Estufa 3,31.39,2025-09-06 07:38:03.242352,Alerta,7,Saturday,True
6,Temperatura,3,Estufa 3,18.4,2025-09-06 08:08:03.242352,Normal,8,Saturday,True
6,Temperatura,3,Estufa 3,33.07,2025-09-06 08:38:03.242352,Critico,8,Saturday,True
6,Temperatura,3,Estufa 3,28.55,2025-09-06 09:08:03.242352,Alerta,9,Saturday,True
6,Temperatura,3,Estufa 3,26.52,2025-09-06 09:38:03.242352,Normal,9,Saturday,True
6,Temperatura,3,Estufa 3,30.72,2025-09-06 10:08:03.242352,Alerta,10,Saturday,True
6,Temperatura,3,Estufa 3,32.1,2025-09-06 10:38:03.242352,Critico,10,Saturday,True
6,Temperatura,3,Estufa 3,33.5,2025-09-06 11:08:03.242352,Critico,11,Saturday,True
6,Temperatura,3,Estufa 3,36.32,2025-09-06 11:38:03.242352,Critico,11,Saturday,True
6,Temperatura,3,Estufa 3,31.7,2025-09-06 12:08:03.242352,Alerta,12,Saturday,True
6,Temperatura,3,Estufa 3,21.0,2025-09-06 12:38:03.242352,Normal,12,Saturday,True
6,Temperatura,3,Estufa 3,26.41,2025-09-06 13:08:03.242352,Normal,13,Saturday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-06 13:38:03.242352,Critico,13,Saturday,True
6,Temperatura,3,Estufa 3,33.6,2025-09-06 14:08:03.242352,Critico,14,Saturday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-06 14:38:03.242352,Critico,14,Saturday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-06 15:08:03.242352,Critico,15,Saturday,True
6,Temperatura,3,Estufa 3,30.7,2025-09-06 15:38:03.242352,Alerta,15,Saturday,True
6,Temperatura,3,Estufa 3,31.06,2025-09-06 16:08:03.242352,Alerta,16,Saturday,True
6,Temperatura,3,Estufa 3,29.03,2025-09-06 16:38:03.242352,Alerta,16,Saturday,True
6,Temperatura,3,Estufa 3,18.83,2025-09-06 17:08:03.242352,Normal,17,Saturday,True
6,Temperatura,3,Estufa 3,29.36,2025-09-06 17:38:03.242352,Alerta,17,Saturday,True
6,Temperatura,3,Estufa 3,36.52,2025-09-06 18:08:03.242352,Critico,18,Saturday,True
6,Temperatura,3,Estufa 3,25.66,2025-09-06 18:38:03.242352,Normal,18,Saturday,True
6,Temperatura,3,Estufa 3,24.31,2025-09-06 19:08:03.242352,Normal,19,Saturday,False
6,Temperatura,3,Estufa 3,26.51,2025-09-06 19:38:03.242352,Normal,19,Saturday,False
6,Temperatura,3,Estufa 3,25.84,2025-09-06 20:08:03.242352,Normal,20,Saturday,False
6,Temperatura,3,Estufa 3,21.45,2025-09-06 20:38:03.242352,Normal,20,Saturday,False
6,Temperatura,3,Estufa 3,18.61,2025-09-06 21:08:03.242352,Normal,21,Saturday,False
6,Temperatura,3,Estufa 3,19.59,2025-09-06 21:38:03.242352,Normal,21,Saturday,False
6,Temperatura,3,Estufa 3,27.15,2025-09-06 22:08:03.242352,Normal,22,Saturday,False
6,Temperatura,3,Estufa 3,19.2,2025-09-06 22:38:03.242352,Normal,22,Saturday,False
6,Temperatura,3,Estufa 3,30.8,2025-09-06 23:08:03.242352,Alerta,23,Saturday,False
6,Temperatura,3,Estufa 3,19.12,2025-09-06 23:38:03.242352,Normal,23,Saturday,False
6,Temperatura,3,Estufa 3,24.33,2025-09-07 00:08:03.242352,Normal,0,Sunday,False
6,Temperatura,3,Estufa 3,21.19,2025-09-07 00:38:03.242352,Normal,0,Sunday,False
6,Temperatura,3,Estufa 3,12.15,2025-09-07 01:08:03.242352,Critico,1,Sunday,False
6,Temperatura,3,Estufa 3,21.18,2025-09-07 01:38:03.242352,Normal,1,Sunday,False
6,Temperatura,3,Estufa 3,28.02,2025-09-07 02:08:03.242352,Alerta,2,Sunday,False
6,Temperatura,3,Estufa 3,25.23,2025-09-07 02:38:03.242352,Normal,2,Sunday,False
6,Temperatura,3,Estufa 3,22.55,2025-09-07 03:08:03.242352,Normal,3,Sunday,False
6,Temperatura,3,Estufa 3,17.74,2025-09-07 03:38:03.242352,Alerta,3,Sunday,False
6,Temperatura,3,Estufa 3,33.42,2025-09-07 04:08:03.242352,Critico,4,Sunday,False
6,Temperatura,3,Estufa 3,19.9,2025-09-07 04:38:03.242352,Normal,4,Sunday,False
6,Temperatura,3,Estufa 3,27.02,2025-09-07 05:08:03.242352,Normal,5,Sunday,False
6,Temperatura,3,Estufa 3,29.0,2025-09-07 05:38:03.242352,Alerta,5,Sunday,False
6,Temperatura,3,Estufa 3,27.37,2025-09-07 06:08:03.242352,Normal,6,Sunday,True
6,Temperatura,3,Estufa 3,36.93,2025-09-07 06:38:03.242352,Critico,6,Sunday,True
6,Temperatura,3,Estufa 3,35.29,2025-09-07 07:08:03.242352,Critico,7,Sunday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-07 07:38:03.242352,Critico,7,Sunday,True
6,Temperatura,3,Estufa 3,33.95,2025-09-07 08:08:03.242352,Critico,8,Sunday,True
6,Temperatura,3,Estufa 3,27.92,2025-09-07 08:38:03.242352,Normal,8,Sunday,True
6,Temperatura,3,Estufa 3,27.67,2025-09-07 09:08:03.242352,Normal,9,Sunday,True
6,Temperatura,3,Estufa 3,16.4,2025-09-07 09:38:03.242352,Alerta,9,Sunday,True
6,Temperatura,3,Estufa 3,31.05,2025-09-07 10:08:03.242352,Alerta,10,Sunday,True
6,Temperatura,3,Estufa 3,18.83,2025-09-07 10:38:03.242352,Normal,10,Sunday,True
6,Temperatura,3,Estufa 3,19.25,2025-09-07 11:08:03.242352,Normal,11,Sunday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-07 11:38:03.242352,Critico,11,Sunday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-07 12:08:03.242352,Critico,12,Sunday,True
6,Temperatura,3,Estufa 3,33.49,2025-09-07 12:38:03.242352,Critico,12,Sunday,True
6,Temperatura,3,Estufa 3,34.36,2025-09-07 13:08:03.242352,Critico,13,Sunday,True
6,Temperatura,3,Estufa 3,34.14,2025-09-07 13:38:03.242352,Critico,13,Sunday,True
6,Temperatura,3,Estufa 3,15.55,2025-09-07 14:08:03.242352,Alerta,14,Sunday,True
6,Temperatura,3,Estufa 3,36.29,2025-09-07 14:38:03.242352,Critico,14,Sunday,True
6,Temperatura,3,Estufa 3,33.07,2025-09-07 15:08:03.242352,Critico,15,Sunday,True
6,Temperatura,3,Estufa 3,28.83,2025-09-07 15:38:03.242352,Alerta,15,Sunday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-07 16:08:03.242352,Critico,16,Sunday,True
6,Temperatura,3,Estufa 3,29.21,2025-09-07 16:38:03.242352,Alerta,16,Sunday,True
6,Temperatura,3,Estufa 3,32.59,2025-09-07 17:08:03.242352,Critico,17,Sunday,True
6,Temperatura,3,Estufa 3,28.81,2025-09-07 17:38:03.242352,Alerta,17,Sunday,True
6,Temperatura,3,Estufa 3,32.59,2025-09-07 18:08:03.242352,Critico,18,Sunday,True
6,Temperatura,3,Estufa 3,19.01,2025-09-07 18:38:03.242352,Normal,18,Sunday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-07 19:08:03.242352,Critico,19,Sunday,False
6,Temperatura,3,Estufa 3,30.12,2025-09-07 19:38:03.242352,Alerta,19,Sunday,False
6,Temperatura,3,Estufa 3,24.09,2025-09-07 20:08:03.242352,Normal,20,Sunday,False
6,Temperatura,3,Estufa 3,18.41,2025-09-07 20:38:03.242352,Normal,20,Sunday,False
6,Temperatura,3,Estufa 3,23.22,2025-09-07 21:08:03.242352,Normal,21,Sunday,False
6,Temperatura,3,Estufa 3,25.17,2025-09-07 21:38:03.242352,Normal,21,Sunday,False
6,Temperatura,3,Estufa 3,15.77,2025-09-07 22:08:03.242352,Alerta,22,Sunday,False
6,Temperatura,3,Estufa 3,31.89,2025-09-07 22:38:03.242352,Alerta,22,Sunday,False
6,Temperatura,3,Estufa 3,25.66,2025-09-07 23:08:03.242352,Normal,23,Sunday,False
6,Temperatura,3,Estufa 3,26.85,2025-09-07 23:38:03.242352,Normal,23,Sunday,False
6,Temperatura,3,Estufa 3,31.77,2025-09-08 00:08:03.242352,Alerta,0,Monday,False
6,Temperatura,3,Estufa 3,32.87,2025-09-08 00:38:03.242352,Critico,0,Monday,False
6,Temperatura,3,Estufa 3,27.82,2025-09-08 01:08:03.242352,Normal,1,Monday,False
6,Temperatura,3,Estufa 3,24.4,2025-09-08 01:38:03.242352,Normal,1,Monday,False
6,Temperatura,3,Estufa 3,38.41,2025-09-08 02:08:03.242352,Critico,2,Monday,False
6,Temperatura,3,Estufa 3,21.08,2025-09-08 02:38:03.242352,Normal,2,Monday,False
6,Temperatura,3,Estufa 3,33.27,2025-09-08 03:08:03.242352,Critico,3,Monday,False
6,Temperatura,3,Estufa 3,23.07,2025-09-08 03:38:03.242352,Normal,3,Monday,False
6,Temperatura,3,Estufa 3,13.37,2025-09-08 04:08:03.242352,Critico,4,Monday,False
6,Temperatura,3,Estufa 3,15.57,2025-09-08 04:38:03.242352,Alerta,4,Monday,False
6,Temperatura,3,Estufa 3,40.0,2025-09-08 05:08:03.242352,Critico,5,Monday,False
6,Temperatura,3,Estufa 3,30.21,2025-09-08 05:38:03.242352,Alerta,5,Monday,False
6,Temperatura,3,Estufa 3,32.53,2025-09-08 06:08:03.242352,Critico,6,Monday,True
6,Temperatura,3,Estufa 3,30.58,2025-09-08 06:38:03.242352,Alerta,6,Monday,True
6,Temperatura,3,Estufa 3,34.35,2025-09-08 07:08:03.242352,Critico,7,Monday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-08 07:38:03.242352,Critico,7,Monday,True
6,Temperatura,3,Estufa 3,21.37,2025-09-08 08:08:03.242352,Normal,8,Monday,True
6,Temperatura,3,Estufa 3,36.64,2025-09-08 08:38:03.242352,Critico,8,Monday,True
6,Temperatura,3,Estufa 3,26.48,2025-09-08 09:08:03.242352,Normal,9,Monday,True
6,Temperatura,3,Estufa 3,31.83,2025-09-08 09:38:03.242352,Alerta,9,Monday,True
6,Temperatura,3,Estufa 3,30.46,2025-09-08 10:08:03.242352,Alerta,10,Monday,True
6,Temperatura,3,Estufa 3,29.38,2025-09-08 10:38:03.242352,Alerta,10,Monday,True
6,Temperatura,3,Estufa 3,31.88,2025-09-08 11:08:03.242352,Alerta,11,Monday,True
6,Temperatura,3,Estufa 3,25.14,2025-09-08 11:38:03.242352,Normal,11,Monday,True
6,Temperatura,3,Estufa 3,38.12,2025-09-08 12:08:03.242352,Critico,12,Monday,True
6,Temperatura,3,Estufa 3,21.18,2025-09-08 12:38:03.242352,Normal,12,Monday,True
6,Temperatura,3,Estufa 3,35.18,2025-09-08 13:08:03.242352,Critico,13,Monday,True
6,Temperatura,3,Estufa 3,29.99,2025-09-08 13:38:03.242352,Alerta,13,Monday,True
6,Temperatura,3,Estufa 3,24.92,2025-09-08 14:08:03.242352,Normal,14,Monday,True
6,Temperatura,3,Estufa 3,33.16,2025-09-08 14:38:03.242352,Critico,14,Monday,True
6,Temperatura,3,Estufa 3,22.6,2025-09-08 15:08:03.242352,Normal,15,Monday,True
6,Temperatura,3,Estufa 3,32.18,2025-09-08 15:38:03.242352,Critico,15,Monday,True
6,Temperatura,3,Estufa 3,23.41,2025-09-08 16:08:03.242352,Normal,16,Monday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-08 16:38:03.242352,Critico,16,Monday,True
6,Temperatura,3,Estufa 3,26.4,2025-09-08 17:08:03.242352,Normal,17,Monday,True
6,Temperatura,3,Estufa 3,29.24,2025-09-08 17:38:03.242352,Alerta,17,Monday,True
6,Temperatura,3,Estufa 3,33.71,2025-09-08 18:08:03.242352,Critico,18,Monday,True
6,Temperatura,3,Estufa 3,27.31,2025-09-08 18:38:03.242352,Normal,18,Monday,True
6,Temperatura,3,Estufa 3,24.66,2025-09-08 19:08:03.242352,Normal,19,Monday,False
6,Temperatura,3,Estufa 3,17.38,2025-09-08 19:38:03.242352,Alerta,19,Monday,False
6,Temperatura,3,Estufa 3,28.1,2025-09-08 20:08:03.242352,Alerta,20,Monday,False
6,Temperatura,3,Estufa 3,34.75,2025-09-08 20:38:03.242352,Critico,20,Monday,False
6,Temperatura,3,Estufa 3,39.89,2025-09-08 21:08:03.242352,Critico,21,Monday,False
6,Temperatura,3,Estufa 3,26.38,2025-09-08 21:38:03.242352,Normal,21,Monday,False
6,Temperatura,3,Estufa 3,29.87,2025-09-08 22:08:03.242352,Alerta,22,Monday,False
6,Temperatura,3,Estufa 3,17.03,2025-09-08 22:38:03.242352,Alerta,22,Monday,False
6,Temperatura,3,Estufa 3,33.44,2025-09-08 23:08:03.242352,Critico,23,Monday,False
6,Temperatura,3,Estufa 3,29.81,2025-09-08 23:38:03.242352,Alerta,23,Monday,False
6,Temperatura,3,Estufa 3,23.51,2025-09-09 00:08:03.242352,Normal,0,Tuesday,False
6,Temperatura,3,Estufa 3,32.11,2025-09-09 00:38:03.242352,Critico,0,Tuesday,False
6,Temperatura,3,Estufa 3,24.66,2025-09-09 01:08:03.242352,Normal,1,Tuesday,False
6,Temperatura,3,Estufa 3,23.64,2025-09-09 01:38:03.242352,Normal,1,Tuesday,False
6,Temperatura,3,Estufa 3,28.3,2025-09-09 02:08:03.242352,Alerta,2,Tuesday,False
6,Temperatura,3,Estufa 3,10.92,2025-09-09 02:38:03.242352,Critico,2,Tuesday,False
6,Temperatura,3,Estufa 3,31.04,2025-09-09 03:08:03.242352,Alerta,3,Tuesday,False
6,Temperatura,3,Estufa 3,20.65,2025-09-09 03:38:03.242352,Normal,3,Tuesday,False
6,Temperatura,3,Estufa 3,20.68,2025-09-09 04:08:03.242352,Normal,4,Tuesday,False
6,Temperatura,3,Estufa 3,21.38,2025-09-09 04:38:03.242352,Normal,4,Tuesday,False
6,Temperatura,3,Estufa 3,29.73,2025-09-09 05:08:03.242352,Alerta,5,Tuesday,False
6,Temperatura,3,Estufa 3,22.84,2025-09-09 05:38:03.242352,Normal,5,Tuesday,False
6,Temperatura,3,Estufa 3,31.74,2025-09-09 06:08:03.242352,Alerta,6,Tuesday,True
6,Temperatura,3,Estufa 3,29.29,2025-09-09 06:38:03.242352,Alerta,6,Tuesday,True
6,Temperatura,3,Estufa 3,32.74,2025-09-09 07:08:03.242352,Critico,7,Tuesday,True
6,Temperatura,3,Estufa 3,25.84,2025-09-09 07:38:03.242352,Normal,7,Tuesday,True
6,Temperatura,3,Estufa 3,26.02,2025-09-09 08:08:03.242352,Normal,8,Tuesday,True
6,Temperatura,3,Estufa 3,16.97,2025-09-09 08:38:03.242352,Alerta,8,Tuesday,True
6,Temperatura,3,Estufa 3,27.76,2025-09-09 09:08:03.242352,Normal,9,Tuesday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-09 09:38:03.242352,Critico,9,Tuesday,True
6,Temperatura,3,Estufa 3,30.72,2025-09-09 10:08:03.242352,Alerta,10,Tuesday,True
6,Temperatura,3,Estufa 3,30.4,2025-09-09 10:38:03.242352,Alerta,10,Tuesday,True
6,Temperatura,3,Estufa 3,36.66,2025-09-09 11:08:03.242352,Critico,11,Tuesday,True
6,Temperatura,3,Estufa 3,38.62,2025-09-09 11:38:03.242352,Critico,11,Tuesday,True
6,Temperatura,3,Estufa 3,31.09,2025-09-09 12:08:03.242352,Alerta,12,Tuesday,True
6,Temperatura,3,Estufa 3,14.78,2025-09-09 12:38:03.242352,Critico,12,Tuesday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-09 13:08:03.242352,Critico,13,Tuesday,True
6,Temperatura,3,Estufa 3,32.36,2025-09-09 13:38:03.242352,Critico,13,Tuesday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-09 14:08:03.242352,Critico,14,Tuesday,True
6,Temperatura,3,Estufa 3,19.45,2025-09-09 14:38:03.242352,Normal,14,Tuesday,True
6,Temperatura,3,Estufa 3,18.93,2025-09-09 15:08:03.242352,Normal,15,Tuesday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-09 15:38:03.242352,Critico,15,Tuesday,True
6,Temperatura,3,Estufa 3,30.81,2025-09-09 16:08:03.242352,Alerta,16,Tuesday,True
6,Temperatura,3,Estufa 3,31.58,2025-09-09 16:38:03.242352,Alerta,16,Tuesday,True
6,Temperatura,3,Estufa 3,34.7,2025-09-09 17:08:03.242352,Critico,17,Tuesday,True
6,Temperatura,3,Estufa 3,29.58,2025-09-09 17:38:03.242352,Alerta,17,Tuesday,True
6,Temperatura,3,Estufa 3,14.32,2025-09-09 18:08:03.242352,Critico,18,Tuesday,True
6,Temperatura,3,Estufa 3,30.9,2025-09-09 18:38:03.242352,Alerta,18,Tuesday,True
6,Temperatura,3,Estufa 3,22.79,2025-09-09 19:08:03.242352,Normal,19,Tuesday,False
6,Temperatura,3,Estufa 3,32.07,2025-09-09 19:38:03.242352,Critico,19,Tuesday,False
6,Temperatura,3,Estufa 3,11.64,2025-09-09 20:08:03.242352,Critico,20,Tuesday,False
6,Temperatura,3,Estufa 3,27.86,2025-09-09 20:38:03.242352,Normal,20,Tuesday,False
6,Temperatura,3,Estufa 3,30.65,2025-09-09 21:08:03.242352,Alerta,21,Tuesday,False
6,Temperatura,3,Estufa 3,25.29,2025-09-09 21:38:03.242352,Normal,21,Tuesday,False
6,Temperatura,3,Estufa 3,22.74,2025-09-09 22:08:03.242352,Normal,22,Tuesday,False
6,Temperatura,3,Estufa 3,23.6,2025-09-09 22:38:03.242352,Normal,22,Tuesday,False
6,Temperatura,3,Estufa 3,26.62,2025-09-09 23:08:03.242352,Normal,23,Tuesday,False
6,Temperatura,3,Estufa 3,21.31,2025-09-09 23:38:03.242352,Normal,23,Tuesday,False
6,Temperatura,3,Estufa 3,24.11,2025-09-10 00:08:03.242352,Normal,0,Wednesday,False
6,Temperatura,3,Estufa 3,24.03,2025-09-10 00:38:03.242352,Normal,0,Wednesday,False
6,Temperatura,3,Estufa 3,37.23,2025-09-10 01:08:03.242352,Critico,1,Wednesday,False
6,Temperatura,3,Estufa 3,19.17,2025-09-10 01:38:03.242352,Normal,1,Wednesday,False
6,Temperatura,3,Estufa 3,25.71,2025-09-10 02:08:03.242352,Normal,2,Wednesday,False
6,Temperatura,3,Estufa 3,35.24,2025-09-10 02:38:03.242352,Critico,2,Wednesday,False
6,Temperatura,3,Estufa 3,27.22,2025-09-10 03:08:03.242352,Normal,3,Wednesday,False
6,Temperatura,3,Estufa 3,30.38,2025-09-10 03:38:03.242352,Alerta,3,Wednesday,False
6,Temperatura,3,Estufa 3,27.11,2025-09-10 04:08:03.242352,Normal,4,Wednesday,False
6,Temperatura,3,Estufa 3,23.27,2025-09-10 04:38:03.242352,Normal,4,Wednesday,False
6,Temperatura,3,Estufa 3,15.4,2025-09-10 05:08:03.242352,Alerta,5,Wednesday,False
6,Temperatura,3,Estufa 3,12.97,2025-09-10 05:38:03.242352,Critico,5,Wednesday,False
6,Temperatura,3,Estufa 3,18.97,2025-09-10 06:08:03.242352,Normal,6,Wednesday,True
6,Temperatura,3,Estufa 3,28.81,2025-09-10 06:38:03.242352,Alerta,6,Wednesday,True
6,Temperatura,3,Estufa 3,17.93,2025-09-10 07:08:03.242352,Alerta,7,Wednesday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-10 07:38:03.242352,Critico,7,Wednesday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-10 08:08:03.242352,Critico,8,Wednesday,True
6,Temperatura,3,Estufa 3,34.91,2025-09-10 08:38:03.242352,Critico,8,Wednesday,True
6,Temperatura,3,Estufa 3,30.82,2025-09-10 09:08:03.242352,Alerta,9,Wednesday,True
6,Temperatura,3,Estufa 3,26.55,2025-09-10 09:38:03.242352,Normal,9,Wednesday,True
6,Temperatura,3,Estufa 3,36.42,2025-09-10 10:08:03.242352,Critico,10,Wednesday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-10 10:38:03.242352,Critico,10,Wednesday,True
6,Temperatura,3,Estufa 3,32.12,2025-09-10 11:08:03.242352,Critico,11,Wednesday,True
6,Temperatura,3,Estufa 3,19.33,2025-09-10 11:38:03.242352,Normal,11,Wednesday,True
6,Temperatura,3,Estufa 3,37.63,2025-09-10 12:08:03.242352,Critico,12,Wednesday,True
6,Temperatura,3,Estufa 3,39.52,2025-09-10 12:38:03.242352,Critico,12,Wednesday,True
6,Temperatura,3,Estufa 3,24.09,2025-09-10 13:08:03.242352,Normal,13,Wednesday,True
6,Temperatura,3,Estufa 3,34.67,2025-09-10 13:38:03.242352,Critico,13,Wednesday,True
6,Temperatura,3,Estufa 3,36.32,2025-09-10 14:08:03.242352,Critico,14,Wednesday,True
6,Temperatura,3,Estufa 3,33.17,2025-09-10 14:38:03.242352,Critico,14,Wednesday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-10 15:08:03.242352,Critico,15,Wednesday,True
6,Temperatura,3,Estufa 3,39.7,2025-09-10 15:38:03.242352,Critico,15,Wednesday,True
6,Temperatura,3,Estufa 3,31.19,2025-09-10 16:08:03.242352,Alerta,16,Wednesday,True
6,Temperatura,3,Estufa 3,14.54,2025-09-10 16:38:03.242352,Critico,16,Wednesday,True
6,Temperatura,3,Estufa 3,21.31,2025-09-10 17:08:03.242352,Normal,17,Wednesday,True
6,Temperatura,3,Estufa 3,40.0,2025-09-10 17:38:03.242352,Critico,17,Wednesday,True
6,Temperatura,3,Estufa 3,37.31,2025-09-10 18:08:03.242352,Critico,18,Wednesday,True
